id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
36200533,"Hotel Rose, Suite of Roses Mobility Accessible",270114277,Hotel Rose,,Portland Downtown,45.51851,-122.67232,Private room,229,1,0,,,12,27
36200612,"Hotel Rose, Waterfront King",270114277,Hotel Rose,,Portland Downtown,45.51637,-122.67372,Private room,129,1,0,,,12,27
36200673,"Hotel Rose, Waterfront Queen",270114277,Hotel Rose,,Portland Downtown,45.51836,-122.67273,Private room,109,1,1,2019-12-11,1,12,38
36200927,"Hotel Rose, Waterfront Two Doubles",270114277,Hotel Rose,,Portland Downtown,45.5179,-122.6744,Private room,119,1,2,2019-11-30,1.28,12,35
36206885,"Charming, mid-century 6B house, 15mins to downtown",50031843,Yuan,,Ashcreek,45.45378,-122.73979,Entire home/apt,220,30,10,2019-10-14,1.67,3,151
36207629,Hip Bungalow w/ Fireplace & Private Backyard,272318368,Adam,,Overlook,45.5587,-122.68579,Entire home/apt,140,1,25,2019-12-07,4.17,1,159
36207631,The Exploregon House,19805138,Matthew,,West Portland Park,45.44396,-122.72323,Entire home/apt,99,2,3,2019-08-11,0.48,1,28
36227924,Tree top view apartment in Woodstock,13491772,Sara,,Woodstock,45.47876,-122.61648,Entire home/apt,78,14,1,2019-10-30,0.46,1,275
36228810,Sunny and Airy Apartment,10515549,Alby,,Richmond,45.50337,-122.63177,Entire home/apt,120,3,3,2019-09-16,0.52,1,0
36231741,Wonderful stay at modern 1BR apartment,21660411,Max,,Boise,45.55191,-122.66602,Entire home/apt,100,1,37,2020-01-01,7.45,1,42
36235526,Some kind of beautiful!,9377224,Georgi,,Creston-Kenilworth,45.49472,-122.63491,Entire home/apt,107,1,9,2019-12-20,1.76,1,152
36236156,The Farmhouse Cottage,4617815,Alana & Evan,,Montavilla,45.52313,-122.5835,Entire home/apt,75,2,28,2019-12-15,4.67,1,97
36238206,Sweet Retreat in the City of Roses,193781466,Justin,,Madison South,45.54005,-122.57254,Private room,45,1,34,2019-11-17,5.60,2,363
36265562,*New* N Portland Charming Bungalow,269553251,Erin,,Overlook,45.56599,-122.68012,Entire home/apt,145,1,11,2019-08-11,1.91,1,0
36270202,"Relaxed, inner NE Portland home; pet-friendly!",898602,Emily & Brian,,King,45.54887,-122.65762,Private room,50,1,41,2019-12-24,8.26,1,33
36288983,Overlook/Arbor Lodge Studio,39262381,Kyirsty,,Overlook,45.56561,-122.67976,Entire home/apt,71,1,48,2020-01-01,10.91,1,100
36309570,Moss Rock Retreat,5524096,Virginia,,Pleasant Valley,45.47117,-122.53248,Entire home/apt,60,1,45,2019-12-30,7.94,1,49
36311422,Fresh Farmhouse Remodel in SE Portland 96BikeScore,273076012,Dalouny,,Hosford-Abernethy,45.49933,-122.64231,Entire home/apt,400,1,57,2019-12-27,9.88,1,327
36312172,Charming Suite Right by Mt. Tabor and Montavilla!,273086866,Camille,,Montavilla,45.51639,-122.5845,Entire home/apt,110,1,26,2019-12-23,4.62,1,75
36315525,Spacious + Comfortable + Gracious Hosts,77521031,Miranda,,Lents,45.46707,-122.56298,Entire home/apt,90,30,1,2019-08-31,0.24,1,86
36318559,Peaceful master bedroom in a fun neighborhood,39394753,Mishal,,Foster-Powell,45.49601,-122.60482,Private room,40,1,9,2019-11-11,1.56,1,110
36321067,"Mt. Tabor - SE PDX, 1/3 of an acre lot. Quiet",312434,Ben,,Mt. Tabor,45.52043,-122.59639,Entire home/apt,221,30,7,2019-12-13,1.52,1,0
36324670,"1 BR APT, blocks from Max, Alberta, Mississippi",3044009,Rebecca,,Arbor Lodge,45.57622,-122.68906,Entire home/apt,99,30,2,2019-11-07,0.46,1,121
36356566,Luxurious Suite w/ King & Queen Beds & Master Bath,18983606,Amy,,Foster-Powell,45.49741,-122.58676,Private room,69,30,33,2019-12-31,5.72,1,153
36357801,Brand NEW Modern Studio North Portland,6326768,Debra,,Kenton,45.58745,-122.70178,Entire home/apt,145,1,19,2019-12-20,4.35,1,77
36378578,Cozy Portland Home in the Heart of the City,30541758,Britton,,Boise,45.54871,-122.67239,Entire home/apt,150,2,13,2019-11-24,2.25,1,93
36380213,Southern Comfort! Louisiana Welcome,221027972,Javelin,,Wilkes,45.53293,-122.49966,Private room,75,3,0,,,1,179
36415462,Beaming Two Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52169,-122.65402,Entire home/apt,999,2,0,,,45,359
36415464,Bold One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52241,-122.65512,Entire home/apt,999,2,0,,,45,364
36415469,Beautiful Studio at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52171,-122.6542,Entire home/apt,999,2,0,,,45,343
36416657,Marvelous Studio at Nexus PDX,4962900,Stay Alfred,,Buckman,45.5221,-122.65521,Entire home/apt,999,2,0,,,45,330
36416673,Cozy Studio at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52213,-122.65561,Entire home/apt,999,2,0,,,45,353
36416681,Delightful Studio at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52167,-122.65394,Entire home/apt,999,2,0,,,45,359
36416693,Extravagant Studio at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52177,-122.65575,Entire home/apt,999,2,0,,,45,350
36416702,Fresh Studio at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52206,-122.65497,Entire home/apt,999,2,0,,,45,360
36416706,Grand Studio at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52232,-122.65539,Entire home/apt,999,2,0,,,45,349
36416710,Hip Studio at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52225,-122.65579,Entire home/apt,999,2,0,,,45,348
36416714,Imaginative Studio at Nexus PDX,4962900,Stay Alfred,,Buckman,45.5218,-122.65358,Entire home/apt,999,2,0,,,45,344
36416721,Jazzy Studio at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52181,-122.6549,Entire home/apt,999,2,0,,,45,336
36416731,Lovely Studio at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52195,-122.65345,Entire home/apt,999,2,0,,,45,344
36418362,My secret garden for whole family.,90498398,Aaron,,Powellhurst-Gilbert,45.48454,-122.53228,Entire home/apt,65,1,15,2019-12-14,3.85,1,133
36419990,Private Room w/HOT TUB,192117374,Clarissa,,Overlook,45.56245,-122.69834,Private room,110,2,4,2019-12-01,1.05,2,0
36422234,Charming Two Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52217,-122.65527,Entire home/apt,999,2,0,,,45,353
36422238,Dreamy Two Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52159,-122.65373,Entire home/apt,999,2,0,,,45,352
36422239,Exquisite Two Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52221,-122.65393,Entire home/apt,999,2,0,,,45,346
36422242,Flashy Two Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52186,-122.65566,Entire home/apt,999,2,0,,,45,356
36429217,Cute Bungalow in Arbor Lodge/North Portland,16297531,Jodie,,Arbor Lodge,45.57285,-122.70068,Entire home/apt,200,2,6,2019-09-01,1.04,1,245
36453120,"SE Division Guest House w/Restaurants, Bars&Shops",274084343,Martha,,South Tabor,45.50183,-122.60497,Entire home/apt,85,1,12,2019-12-18,2.63,2,160
36520677,Captivating One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52232,-122.65441,Entire home/apt,999,2,0,,,45,345
36520712,Dazzling One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52187,-122.65517,Entire home/apt,999,2,0,,,45,342
36520723,Extraordinary One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52214,-122.65487,Entire home/apt,999,2,1,2019-11-17,0.64,45,346
36520726,Fancy One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52246,-122.65507,Entire home/apt,999,2,0,,,45,364
36520727,Great One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52202,-122.65495,Entire home/apt,999,2,0,,,45,358
36520730,Heavenly One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52233,-122.65375,Entire home/apt,999,2,0,,,45,360
36520734,Iconic One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52239,-122.65567,Entire home/apt,999,2,0,,,45,364
36520737,Luminous One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52173,-122.65547,Entire home/apt,999,2,0,,,45,344
36520739,Magnificent One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52238,-122.65528,Entire home/apt,999,2,0,,,45,299
36520745,New One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.5225,-122.65413,Entire home/apt,999,2,0,,,45,345
36520748,Outstanding One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52176,-122.65375,Entire home/apt,999,2,0,,,45,360
36520753,Pristine One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52255,-122.65542,Entire home/apt,999,2,1,2019-11-29,0.86,45,338
36520755,Quaint One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52222,-122.65417,Entire home/apt,999,2,0,,,45,361
36520759,Radiant One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52221,-122.65543,Entire home/apt,999,2,0,,,45,362
36522610,Stellar One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.5216,-122.65554,Entire home/apt,999,2,0,,,45,362
36522617,Tremendous One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52181,-122.65494,Entire home/apt,999,2,0,,,45,359
36522620,Unbeatable One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.5223,-122.65418,Entire home/apt,999,2,0,,,45,364
36522623,Versatile One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52209,-122.65424,Entire home/apt,999,2,0,,,45,360
36522625,Whimsical One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52228,-122.65407,Entire home/apt,999,2,0,,,45,341
36522631,Zealous One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52245,-122.65405,Entire home/apt,999,2,0,,,45,349
36522632,Brilliant One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.52237,-122.65551,Entire home/apt,999,2,0,,,45,363
36522643,Contemporary One Bed at Nexus PDX,4962900,Stay Alfred,,Buckman,45.5219,-122.65558,Entire home/apt,999,2,0,,,45,364
36523552,"Spacious, Multi-Level Retreat in North Tabor",1314197,Jeff,,North Tabor,45.52908,-122.59776,Entire home/apt,250,5,1,2019-12-27,1,3,0
36524437,"Dog-friendly home with free WiFi, close to MAX line and downtown!",111797565,Vacasa Oregon,,Overlook,45.56499,-122.67919,Entire home/apt,119,1,12,2019-12-03,3.05,3,365
36558877,Contemporary basement unit in lovely home - complete w/ patio,111797565,Vacasa Oregon,,Northwest District,45.53053,-122.70038,Entire home/apt,187,1,1,2019-09-14,0.27,3,365
36560307,"Airy retreat with free WiFi, balcony, & kitchen, in the heart of NE Portland!",111797565,Vacasa Oregon,,Alameda,45.54378,-122.62613,Entire home/apt,138,1,2,2019-09-08,0.45,3,365
36563419,"Sweet & spacious 3B house PDX, 15 mins to downtown",50031843,Yuan,,Ashcreek,45.45349,-122.73978,Entire home/apt,110,30,0,,,3,180
36564160,Guest cottage-SE Portland's Foster-Powell district,125256142,Justine,,Mt. Scott-Arleta,45.48813,-122.59884,Entire home/apt,65,1,22,2020-01-01,4.13,1,135
36573110,#StayInMyDistrict Multnomah Village Modern Retreat,3142393,Amy,,Hayhurst,45.48121,-122.71308,Entire home/apt,99,1,26,2019-12-17,4.48,14,170
36593172,Woodstock Oasis *Private *New *Modern,30323140,Ely,,Mt. Scott-Arleta,45.47808,-122.598,Entire home/apt,60,2,13,2019-12-01,2.36,1,59
36596387,2 Bedroom Alberta Arts Garden Apartment,40163804,Happy & Erin,,Alameda,45.55412,-122.63647,Entire home/apt,104,2,3,2019-09-15,0.73,2,5
36600463,Peaceful + Colorful Apartment in Montavilla,13526464,Meg,,Montavilla,45.52492,-122.57255,Entire home/apt,50,2,8,2019-09-08,1.52,1,0
36604978,Hip & Cozy Hawthorne studio,31681284,Ella,,Hosford-Abernethy,45.51116,-122.64352,Entire home/apt,89,1,5,2019-12-30,1.69,1,156
36623862,"The Hoxton Portland, Roomy 2 Queen Beds",240481942,Hoxton Portland,,Old Town/Chinatown,45.52413,-122.6738,Private room,1000,1,0,,,2,365
36627591,Montavilla Short Term Rental,9786255,Kristi,,Montavilla,45.52284,-122.5726,Private room,50,30,4,2019-09-02,0.75,1,31
36638768,Private Master Suite (Bed and Bath) in SE Portland,132886128,Bob & Kaeleigh,,Brentwood-Darlington,45.46649,-122.59372,Private room,40,1,29,2019-12-21,8.53,1,281
36646841,"Cozy, comfy quiet bedroom 15 mins to downtown",69090,Emili,,Ashcreek,45.44604,-122.73776,Private room,65,30,0,,,1,178
36665055,Sweet little house with a big yard!,24642108,Leon,,Centennial,45.51802,-122.51341,Entire home/apt,60,30,2,2019-09-02,0.38,1,0
